Date,Centre_Name,Commodity_Name,Price
17-01-2013,AGRA,Potato,10
17-01-2013,DEHRADUN,Potato,10
17-01-2013,RAIPUR,Potato,16
17-01-2013,PANAJI,Potato,NA
17-01-2013,AHMEDABAD,Potato,18
17-01-2013,RAJKOT,Potato,12
17-01-2013,BHOPAL,Potato,15
17-01-2013,INDORE,Potato,15
17-01-2013,GWALIOR,Potato,NA
17-01-2013,JABALPUR,Potato,14
17-01-2013,MUMBAI,Potato,18
17-01-2013,NAGPUR,Potato,15
17-01-2013,JAIPUR,Potato,10
17-01-2013,JODHPUR,Potato,12
17-01-2013,KOTA,Potato,NA
17-01-2013,PATNA,Potato,13
17-01-2013,BHAGALPUR,Potato,10
17-01-2013,RANCHI,Potato,10
17-01-2013,BHUBANESHWAR,Potato,12
17-01-2013,CUTTACK,Potato,12
17-01-2013,SAMBALPUR,Potato,12
17-01-2013,KOLKATA,Potato,10
17-01-2013,SILIGURI,Potato,10
17-01-2013,PORT BLAIR,Potato,NA
17-01-2013,ITANAGAR,Potato,NA
17-01-2013,GUWAHATI,Potato,12
17-01-2013,SHILLONG,Potato,18
17-01-2013,AIZWAL,Potato,NA
17-01-2013,DIMAPUR,Potato,20
17-01-2013,AGARTALA,Potato,17
17-01-2013,VIJAYWADA,Potato,17
17-01-2013,BENGALURU,Potato,NA
17-01-2013,DHARWAD,Potato,NA
17-01-2013,T.PURAM,Potato,27
17-01-2013,ERNAKULAM,Potato,25
17-01-2013,KOZHIKODE,Potato,23
17-01-2013,PUDUCHERRY,Potato,NA
17-01-2013,CHENNAI,Potato,20
17-01-2013,DINDIGUL,Potato,25
17-01-2013,THIRUCHIRAPALLI,Potato,19
17-01-2013,HYDERABAD,Potato,18
18-01-2013,CHANDIGARH,Potato,NA
18-01-2013,DELHI,Potato,10
18-01-2013,HISAR,Potato,NA
18-01-2013,KARNAL,Potato,NA
18-01-2013,SHIMLA,Potato,NA
18-01-2013,MANDI,Potato,NA
18-01-2013,SRINAGAR,Potato,NA
18-01-2013,JAMMU,Potato,NA
18-01-2013,AMRITSAR,Potato,10
18-01-2013,LUDHIANA,Potato,NA
18-01-2013,BATHINDA,Potato,NA
18-01-2013,LUCKNOW,Potato,10
18-01-2013,KANPUR,Potato,8
18-01-2013,VARANASI,Potato,10
18-01-2013,AGRA,Potato,10
18-01-2013,DEHRADUN,Potato,NA
18-01-2013,RAIPUR,Potato,16
18-01-2013,PANAJI,Potato,NA
18-01-2013,AHMEDABAD,Potato,18
18-01-2013,RAJKOT,Potato,12
18-01-2013,BHOPAL,Potato,15
18-01-2013,INDORE,Potato,15
18-01-2013,GWALIOR,Potato,NA
18-01-2013,JABALPUR,Potato,14
18-01-2013,MUMBAI,Potato,18
18-01-2013,NAGPUR,Potato,15
18-01-2013,JAIPUR,Potato,NA
18-01-2013,JODHPUR,Potato,NA
18-01-2013,KOTA,Potato,7
18-01-2013,PATNA,Potato,NA
18-01-2013,BHAGALPUR,Potato,NA
18-01-2013,RANCHI,Potato,NA
18-01-2013,BHUBANESHWAR,Potato,NA
18-01-2013,CUTTACK,Potato,NA
18-01-2013,SAMBALPUR,Potato,NA
18-01-2013,KOLKATA,Potato,10
18-01-2013,SILIGURI,Potato,10
18-01-2013,PORT BLAIR,Potato,24
18-01-2013,ITANAGAR,Potato,15
18-01-2013,GUWAHATI,Potato,12
18-01-2013,SHILLONG,Potato,18
18-01-2013,AIZWAL,Potato,NA
18-01-2013,DIMAPUR,Potato,20
18-01-2013,AGARTALA,Potato,16
18-01-2013,VIJAYWADA,Potato,18
18-01-2013,BENGALURU,Potato,20
18-01-2013,DHARWAD,Potato,18
18-01-2013,T.PURAM,Potato,27
18-01-2013,ERNAKULAM,Potato,25
18-01-2013,KOZHIKODE,Potato,24
18-01-2013,PUDUCHERRY,Potato,22
18-01-2013,CHENNAI,Potato,20
18-01-2013,DINDIGUL,Potato,25
18-01-2013,THIRUCHIRAPALLI,Potato,19
18-01-2013,HYDERABAD,Potato,18
21-01-2013,CHANDIGARH,Potato,NA
21-01-2013,DELHI,Potato,11
21-01-2013,HISAR,Potato,9
21-01-2013,KARNAL,Potato,10
21-01-2013,SHIMLA,Potato,10
21-01-2013,MANDI,Potato,NA
21-01-2013,SRINAGAR,Potato,20
21-01-2013,JAMMU,Potato,14
21-01-2013,AMRITSAR,Potato,9
21-01-2013,LUDHIANA,Potato,10
21-01-2013,BATHINDA,Potato,NA
21-01-2013,LUCKNOW,Potato,10
21-01-2013,KANPUR,Potato,8
21-01-2013,VARANASI,Potato,10
21-01-2013,AGRA,Potato,10
21-01-2013,DEHRADUN,Potato,NA
21-01-2013,RAIPUR,Potato,16
21-01-2013,PANAJI,Potato,NA
21-01-2013,AHMEDABAD,Potato,18
21-01-2013,RAJKOT,Potato,13
21-01-2013,BHOPAL,Potato,15
21-01-2013,INDORE,Potato,15
21-01-2013,GWALIOR,Potato,15
21-01-2013,JABALPUR,Potato,15
21-01-2013,MUMBAI,Potato,22
21-01-2013,NAGPUR,Potato,15
21-01-2013,JAIPUR,Potato,10
21-01-2013,JODHPUR,Potato,14
21-01-2013,KOTA,Potato,NA
21-01-2013,PATNA,Potato,13
21-01-2013,BHAGALPUR,Potato,8
21-01-2013,RANCHI,Potato,NA
21-01-2013,BHUBANESHWAR,Potato,NA
21-01-2013,CUTTACK,Potato,NA
21-01-2013,SAMBALPUR,Potato,NA
21-01-2013,KOLKATA,Potato,10
21-01-2013,SILIGURI,Potato,10
21-01-2013,PORT BLAIR,Potato,24
21-01-2013,ITANAGAR,Potato,NA
21-01-2013,GUWAHATI,Potato,12
21-01-2013,SHILLONG,Potato,18
21-01-2013,AIZWAL,Potato,NA
21-01-2013,DIMAPUR,Potato,20
21-01-2013,AGARTALA,Potato,17
21-01-2013,VIJAYWADA,Potato,19
21-01-2013,BENGALURU,Potato,20
21-01-2013,DHARWAD,Potato,18
21-01-2013,T.PURAM,Potato,27
21-01-2013,ERNAKULAM,Potato,25
21-01-2013,KOZHIKODE,Potato,24
21-01-2013,PUDUCHERRY,Potato,20
21-01-2013,CHENNAI,Potato,20
21-01-2013,DINDIGUL,Potato,25
21-01-2013,THIRUCHIRAPALLI,Potato,19
21-01-2013,HYDERABAD,Potato,18
22-01-2013,CHANDIGARH,Potato,15
22-01-2013,DELHI,Potato,11
22-01-2013,HISAR,Potato,9
22-01-2013,KARNAL,Potato,10
22-01-2013,SHIMLA,Potato,10
22-01-2013,MANDI,Potato,10
22-01-2013,SRINAGAR,Potato,20
22-01-2013,JAMMU,Potato,16
22-01-2013,AMRITSAR,Potato,9
22-01-2013,LUDHIANA,Potato,10
22-01-2013,BATHINDA,Potato,NA
22-01-2013,LUCKNOW,Potato,10
22-01-2013,KANPUR,Potato,8
22-01-2013,VARANASI,Potato,10
22-01-2013,AGRA,Potato,10
22-01-2013,DEHRADUN,Potato,10
22-01-2013,RAIPUR,Potato,16
22-01-2013,PANAJI,Potato,NA
22-01-2013,AHMEDABAD,Potato,18
22-01-2013,RAJKOT,Potato,11
22-01-2013,BHOPAL,Potato,15
22-01-2013,INDORE,Potato,15
22-01-2013,GWALIOR,Potato,NA
22-01-2013,JABALPUR,Potato,15
22-01-2013,MUMBAI,Potato,24
22-01-2013,NAGPUR,Potato,15
22-01-2013,JAIPUR,Potato,10
22-01-2013,JODHPUR,Potato,12
22-01-2013,KOTA,Potato,6
22-01-2013,PATNA,Potato,13
22-01-2013,BHAGALPUR,Potato,NA
22-01-2013,RANCHI,Potato,10
22-01-2013,BHUBANESHWAR,Potato,13
22-01-2013,CUTTACK,Potato,12
22-01-2013,SAMBALPUR,Potato,12
22-01-2013,KOLKATA,Potato,10
22-01-2013,SILIGURI,Potato,10
22-01-2013,PORT BLAIR,Potato,NA
22-01-2013,ITANAGAR,Potato,NA
22-01-2013,GUWAHATI,Potato,12
22-01-2013,SHILLONG,Potato,18
22-01-2013,AIZWAL,Potato,NA
22-01-2013,DIMAPUR,Potato,20
22-01-2013,AGARTALA,Potato,16
22-01-2013,VIJAYWADA,Potato,17
22-01-2013,BENGALURU,Potato,20
22-01-2013,DHARWAD,Potato,18
22-01-2013,T.PURAM,Potato,27
22-01-2013,ERNAKULAM,Potato,25
22-01-2013,KOZHIKODE,Potato,24
22-01-2013,PUDUCHERRY,Potato,20
22-01-2013,CHENNAI,Potato,20
22-01-2013,DINDIGUL,Potato,25
22-01-2013,THIRUCHIRAPALLI,Potato,19
22-01-2013,HYDERABAD,Potato,18
23-01-2013,CHANDIGARH,Potato,15
23-01-2013,DELHI,Potato,12
23-01-2013,HISAR,Potato,9
23-01-2013,KARNAL,Potato,10
23-01-2013,SHIMLA,Potato,10
23-01-2013,MANDI,Potato,10
23-01-2013,SRINAGAR,Potato,20
23-01-2013,JAMMU,Potato,18
23-01-2013,AMRITSAR,Potato,9
23-01-2013,LUDHIANA,Potato,10
23-01-2013,BATHINDA,Potato,7
23-01-2013,LUCKNOW,Potato,10
23-01-2013,KANPUR,Potato,8
23-01-2013,VARANASI,Potato,10
23-01-2013,AGRA,Potato,10
23-01-2013,DEHRADUN,Potato,10
23-01-2013,RAIPUR,Potato,16
23-01-2013,PANAJI,Potato,NA
23-01-2013,AHMEDABAD,Potato,18
23-01-2013,RAJKOT,Potato,10
23-01-2013,BHOPAL,Potato,15
23-01-2013,INDORE,Potato,15
23-01-2013,GWALIOR,Potato,NA
23-01-2013,JABALPUR,Potato,15
23-01-2013,MUMBAI,Potato,24
23-01-2013,NAGPUR,Potato,15
23-01-2013,JAIPUR,Potato,10
23-01-2013,JODHPUR,Potato,10
23-01-2013,KOTA,Potato,NA
23-01-2013,PATNA,Potato,13
23-01-2013,BHAGALPUR,Potato,8
23-01-2013,RANCHI,Potato,10
23-01-2013,BHUBANESHWAR,Potato,NA
23-01-2013,CUTTACK,Potato,NA
23-01-2013,SAMBALPUR,Potato,NA
23-01-2013,KOLKATA,Potato,NA
23-01-2013,SILIGURI,Potato,NA
23-01-2013,PORT BLAIR,Potato,24
23-01-2013,ITANAGAR,Potato,15
23-01-2013,GUWAHATI,Potato,NA
23-01-2013,SHILLONG,Potato,18
23-01-2013,AIZWAL,Potato,NA
23-01-2013,DIMAPUR,Potato,20
23-01-2013,AGARTALA,Potato,NA
23-01-2013,VIJAYWADA,Potato,17
23-01-2013,BENGALURU,Potato,20
23-01-2013,DHARWAD,Potato,18
23-01-2013,T.PURAM,Potato,27
23-01-2013,ERNAKULAM,Potato,25
23-01-2013,KOZHIKODE,Potato,24
23-01-2013,PUDUCHERRY,Potato,20
23-01-2013,CHENNAI,Potato,20
23-01-2013,DINDIGUL,Potato,25
23-01-2013,THIRUCHIRAPALLI,Potato,19
23-01-2013,HYDERABAD,Potato,18
24-01-2013,CHANDIGARH,Potato,15
24-01-2013,DELHI,Potato,12
24-01-2013,HISAR,Potato,9
24-01-2013,KARNAL,Potato,10
24-01-2013,SHIMLA,Potato,10
24-01-2013,MANDI,Potato,10
24-01-2013,SRINAGAR,Potato,20
24-01-2013,JAMMU,Potato,NA
24-01-2013,AMRITSAR,Potato,9
24-01-2013,LUDHIANA,Potato,NA
24-01-2013,BATHINDA,Potato,7
24-01-2013,LUCKNOW,Potato,10
24-01-2013,KANPUR,Potato,8
24-01-2013,VARANASI,Potato,10
24-01-2013,AGRA,Potato,10
24-01-2013,DEHRADUN,Potato,NA
24-01-2013,RAIPUR,Potato,16
24-01-2013,PANAJI,Potato,NA
24-01-2013,AHMEDABAD,Potato,18
24-01-2013,RAJKOT,Potato,10
24-01-2013,BHOPAL,Potato,15
24-01-2013,INDORE,Potato,15
24-01-2013,GWALIOR,Potato,20
24-01-2013,JABALPUR,Potato,15
24-01-2013,MUMBAI,Potato,20
24-01-2013,NAGPUR,Potato,15
24-01-2013,JAIPUR,Potato,10
24-01-2013,JODHPUR,Potato,NA
24-01-2013,KOTA,Potato,NA
24-01-2013,PATNA,Potato,13
24-01-2013,BHAGALPUR,Potato,8
24-01-2013,RANCHI,Potato,10
24-01-2013,BHUBANESHWAR,Potato,14
24-01-2013,CUTTACK,Potato,NA
24-01-2013,SAMBALPUR,Potato,12
24-01-2013,KOLKATA,Potato,10
24-01-2013,SILIGURI,Potato,10
24-01-2013,PORT BLAIR,Potato,24
24-01-2013,ITANAGAR,Potato,NA
24-01-2013,GUWAHATI,Potato,12
24-01-2013,SHILLONG,Potato,18
24-01-2013,AIZWAL,Potato,NA
24-01-2013,DIMAPUR,Potato,18
24-01-2013,AGARTALA,Potato,16
24-01-2013,VIJAYWADA,Potato,17
24-01-2013,BENGALURU,Potato,20
24-01-2013,DHARWAD,Potato,18
24-01-2013,T.PURAM,Potato,NA
24-01-2013,ERNAKULAM,Potato,NA
24-01-2013,KOZHIKODE,Potato,NA
24-01-2013,PUDUCHERRY,Potato,20
24-01-2013,CHENNAI,Potato,20
24-01-2013,DINDIGUL,Potato,25
24-01-2013,THIRUCHIRAPALLI,Potato,19
24-01-2013,HYDERABAD,Potato,18
28-01-2013,CHANDIGARH,Potato,15
28-01-2013,DELHI,Potato,12
28-01-2013,HISAR,Potato,NA
28-01-2013,KARNAL,Potato,NA
28-01-2013,SHIMLA,Potato,10
28-01-2013,MANDI,Potato,10
28-01-2013,SRINAGAR,Potato,20
28-01-2013,JAMMU,Potato,15
28-01-2013,AMRITSAR,Potato,NA
28-01-2013,LUDHIANA,Potato,10
28-01-2013,BATHINDA,Potato,7
28-01-2013,LUCKNOW,Potato,10
28-01-2013,KANPUR,Potato,8
28-01-2013,VARANASI,Potato,10
28-01-2013,AGRA,Potato,10
28-01-2013,DEHRADUN,Potato,NA
28-01-2013,RAIPUR,Potato,16
28-01-2013,PANAJI,Potato,NA
28-01-2013,AHMEDABAD,Potato,18
28-01-2013,RAJKOT,Potato,10
28-01-2013,BHOPAL,Potato,NA
28-01-2013,INDORE,Potato,15
28-01-2013,GWALIOR,Potato,20
28-01-2013,JABALPUR,Potato,15
28-01-2013,MUMBAI,Potato,16
28-01-2013,NAGPUR,Potato,15
28-01-2013,JAIPUR,Potato,10
28-01-2013,JODHPUR,Potato,NA
28-01-2013,KOTA,Potato,NA
28-01-2013,PATNA,Potato,NA
28-01-2013,BHAGALPUR,Potato,NA
28-01-2013,RANCHI,Potato,10
28-01-2013,BHUBANESHWAR,Potato,12
28-01-2013,CUTTACK,Potato,13
28-01-2013,SAMBALPUR,Potato,14
28-01-2013,KOLKATA,Potato,10
28-01-2013,SILIGURI,Potato,10
28-01-2013,PORT BLAIR,Potato,24
28-01-2013,ITANAGAR,Potato,NA
28-01-2013,GUWAHATI,Potato,12
28-01-2013,SHILLONG,Potato,18
28-01-2013,AIZWAL,Potato,NA
28-01-2013,DIMAPUR,Potato,18
28-01-2013,AGARTALA,Potato,16
28-01-2013,VIJAYWADA,Potato,16
28-01-2013,BENGALURU,Potato,20
28-01-2013,DHARWAD,Potato,19
28-01-2013,T.PURAM,Potato,27
28-01-2013,ERNAKULAM,Potato,NA
28-01-2013,KOZHIKODE,Potato,24
28-01-2013,PUDUCHERRY,Potato,20
28-01-2013,CHENNAI,Potato,18
28-01-2013,DINDIGUL,Potato,25
28-01-2013,THIRUCHIRAPALLI,Potato,19
28-01-2013,HYDERABAD,Potato,18
30-01-2013,CHANDIGARH,Potato,15
30-01-2013,DELHI,Potato,13
30-01-2013,HISAR,Potato,9
30-01-2013,KARNAL,Potato,10
30-01-2013,SHIMLA,Potato,NA
30-01-2013,MANDI,Potato,10
30-01-2013,SRINAGAR,Potato,NA
30-01-2013,JAMMU,Potato,15
30-01-2013,AMRITSAR,Potato,10
30-01-2013,LUDHIANA,Potato,NA
30-01-2013,BATHINDA,Potato,11
30-01-2013,LUCKNOW,Potato,10
30-01-2013,KANPUR,Potato,8
30-01-2013,VARANASI,Potato,10
30-01-2013,AGRA,Potato,8
30-01-2013,DEHRADUN,Potato,NA
30-01-2013,RAIPUR,Potato,16
30-01-2013,PANAJI,Potato,NA
30-01-2013,AHMEDABAD,Potato,18
30-01-2013,RAJKOT,Potato,11
30-01-2013,BHOPAL,Potato,15
30-01-2013,INDORE,Potato,NA
30-01-2013,GWALIOR,Potato,20
30-01-2013,JABALPUR,Potato,15
30-01-2013,MUMBAI,Potato,22
30-01-2013,NAGPUR,Potato,19
30-01-2013,JAIPUR,Potato,10
30-01-2013,JODHPUR,Potato,10
30-01-2013,KOTA,Potato,6
30-01-2013,PATNA,Potato,13
30-01-2013,BHAGALPUR,Potato,7
30-01-2013,RANCHI,Potato,NA
30-01-2013,BHUBANESHWAR,Potato,12
30-01-2013,CUTTACK,Potato,13
30-01-2013,SAMBALPUR,Potato,10
30-01-2013,KOLKATA,Potato,10
30-01-2013,SILIGURI,Potato,8
30-01-2013,PORT BLAIR,Potato,NA
30-01-2013,ITANAGAR,Potato,NA
30-01-2013,GUWAHATI,Potato,12
30-01-2013,SHILLONG,Potato,18
30-01-2013,AIZWAL,Potato,30
30-01-2013,DIMAPUR,Potato,15
30-01-2013,AGARTALA,Potato,NA
30-01-2013,VIJAYWADA,Potato,17
30-01-2013,BENGALURU,Potato,20
30-01-2013,DHARWAD,Potato,19
30-01-2013,T.PURAM,Potato,27
30-01-2013,ERNAKULAM,Potato,25
30-01-2013,KOZHIKODE,Potato,24
30-01-2013,PUDUCHERRY,Potato,20
30-01-2013,CHENNAI,Potato,18
30-01-2013,DINDIGUL,Potato,25
30-01-2013,THIRUCHIRAPALLI,Potato,19
30-01-2013,HYDERABAD,Potato,18
31-01-2013,CHANDIGARH,Potato,13
31-01-2013,DELHI,Potato,13
31-01-2013,HISAR,Potato,9
31-01-2013,KARNAL,Potato,10
31-01-2013,SHIMLA,Potato,10
31-01-2013,MANDI,Potato,10
31-01-2013,SRINAGAR,Potato,20
31-01-2013,JAMMU,Potato,15
31-01-2013,AMRITSAR,Potato,10
31-01-2013,LUDHIANA,Potato,10
31-01-2013,BATHINDA,Potato,11
31-01-2013,LUCKNOW,Potato,10
31-01-2013,KANPUR,Potato,8
31-01-2013,VARANASI,Potato,10
31-01-2013,AGRA,Potato,8
31-01-2013,DEHRADUN,Potato,10
31-01-2013,RAIPUR,Potato,16
31-01-2013,PANAJI,Potato,NA
31-01-2013,AHMEDABAD,Potato,18
31-01-2013,RAJKOT,Potato,11
31-01-2013,BHOPAL,Potato,15
31-01-2013,INDORE,Potato,15
31-01-2013,GWALIOR,Potato,20
31-01-2013,JABALPUR,Potato,15
31-01-2013,MUMBAI,Potato,22
31-01-2013,NAGPUR,Potato,19
31-01-2013,JAIPUR,Potato,10
31-01-2013,JODHPUR,Potato,12
31-01-2013,KOTA,Potato,6
31-01-2013,PATNA,Potato,13
31-01-2013,BHAGALPUR,Potato,9
31-01-2013,RANCHI,Potato,10
31-01-2013,BHUBANESHWAR,Potato,NA
31-01-2013,CUTTACK,Potato,NA
31-01-2013,SAMBALPUR,Potato,NA
31-01-2013,KOLKATA,Potato,10
31-01-2013,SILIGURI,Potato,8
31-01-2013,PORT BLAIR,Potato,24
31-01-2013,ITANAGAR,Potato,12
31-01-2013,GUWAHATI,Potato,NA
31-01-2013,SHILLONG,Potato,18
31-01-2013,AIZWAL,Potato,30
31-01-2013,DIMAPUR,Potato,15
31-01-2013,AGARTALA,Potato,16
31-01-2013,VIJAYWADA,Potato,17
31-01-2013,BENGALURU,Potato,NA
31-01-2013,DHARWAD,Potato,NA
31-01-2013,T.PURAM,Potato,27
31-01-2013,ERNAKULAM,Potato,25
31-01-2013,KOZHIKODE,Potato,24
31-01-2013,PUDUCHERRY,Potato,20
31-01-2013,CHENNAI,Potato,18
31-01-2013,DINDIGUL,Potato,25
31-01-2013,THIRUCHIRAPALLI,Potato,19
31-01-2013,HYDERABAD,Potato,18
01-02-2013,CHANDIGARH,Potato,13
01-02-2013,DELHI,Potato,13
01-02-2013,HISAR,Potato,9
01-02-2013,KARNAL,Potato,10
01-02-2013,SHIMLA,Potato,10
01-02-2013,MANDI,Potato,8
01-02-2013,SRINAGAR,Potato,NA
01-02-2013,JAMMU,Potato,NA
01-02-2013,AMRITSAR,Potato,10
01-02-2013,LUDHIANA,Potato,10
01-02-2013,BATHINDA,Potato,11
01-02-2013,LUCKNOW,Potato,10
01-02-2013,KANPUR,Potato,8
01-02-2013,VARANASI,Potato,10
01-02-2013,AGRA,Potato,8
01-02-2013,DEHRADUN,Potato,10
01-02-2013,RAIPUR,Potato,16
01-02-2013,PANAJI,Potato,NA
01-02-2013,AHMEDABAD,Potato,18
01-02-2013,RAJKOT,Potato,10
01-02-2013,BHOPAL,Potato,15
01-02-2013,INDORE,Potato,15
01-02-2013,GWALIOR,Potato,20
01-02-2013,JABALPUR,Potato,15
01-02-2013,MUMBAI,Potato,20
01-02-2013,NAGPUR,Potato,20
01-02-2013,JAIPUR,Potato,NA
01-02-2013,JODHPUR,Potato,15
01-02-2013,KOTA,Potato,NA
01-02-2013,PATNA,Potato,NA
01-02-2013,BHAGALPUR,Potato,9
01-02-2013,RANCHI,Potato,NA
01-02-2013,BHUBANESHWAR,Potato,NA
01-02-2013,CUTTACK,Potato,NA
01-02-2013,SAMBALPUR,Potato,NA
01-02-2013,KOLKATA,Potato,10
01-02-2013,SILIGURI,Potato,8
01-02-2013,PORT BLAIR,Potato,24
01-02-2013,ITANAGAR,Potato,12
01-02-2013,GUWAHATI,Potato,12
01-02-2013,SHILLONG,Potato,18
01-02-2013,AIZWAL,Potato,NA
01-02-2013,DIMAPUR,Potato,15
01-02-2013,AGARTALA,Potato,16
01-02-2013,VIJAYWADA,Potato,18
01-02-2013,BENGALURU,Potato,22
01-02-2013,DHARWAD,Potato,21
01-02-2013,T.PURAM,Potato,27
01-02-2013,ERNAKULAM,Potato,25
01-02-2013,KOZHIKODE,Potato,24
01-02-2013,PUDUCHERRY,Potato,20
01-02-2013,CHENNAI,Potato,18
01-02-2013,DINDIGUL,Potato,25
01-02-2013,THIRUCHIRAPALLI,Potato,19
01-02-2013,HYDERABAD,Potato,18
04-02-2013,CHANDIGARH,Potato,13
04-02-2013,DELHI,Potato,12
04-02-2013,HISAR,Potato,9
04-02-2013,KARNAL,Potato,10
04-02-2013,SHIMLA,Potato,10
04-02-2013,MANDI,Potato,8
04-02-2013,SRINAGAR,Potato,20
04-02-2013,JAMMU,Potato,14
04-02-2013,AMRITSAR,Potato,10
04-02-2013,LUDHIANA,Potato,10
04-02-2013,BATHINDA,Potato,11
04-02-2013,LUCKNOW,Potato,10
04-02-2013,KANPUR,Potato,8
04-02-2013,VARANASI,Potato,10
04-02-2013,AGRA,Potato,8
04-02-2013,DEHRADUN,Potato,11
04-02-2013,RAIPUR,Potato,16
04-02-2013,PANAJI,Potato,NA
04-02-2013,AHMEDABAD,Potato,18
04-02-2013,RAJKOT,Potato,10
04-02-2013,BHOPAL,Potato,15
04-02-2013,INDORE,Potato,15
04-02-2013,GWALIOR,Potato,20
04-02-2013,JABALPUR,Potato,15
04-02-2013,MUMBAI,Potato,19
04-02-2013,NAGPUR,Potato,20
04-02-2013,JAIPUR,Potato,10
04-02-2013,JODHPUR,Potato,NA
04-02-2013,KOTA,Potato,NA
04-02-2013,PATNA,Potato,13
04-02-2013,BHAGALPUR,Potato,6
04-02-2013,RANCHI,Potato,NA
04-02-2013,BHUBANESHWAR,Potato,10
04-02-2013,CUTTACK,Potato,10
04-02-2013,SAMBALPUR,Potato,10
04-02-2013,KOLKATA,Potato,9
04-02-2013,SILIGURI,Potato,8
04-02-2013,PORT BLAIR,Potato,NA
04-02-2013,ITANAGAR,Potato,12
04-02-2013,GUWAHATI,Potato,10
04-02-2013,SHILLONG,Potato,18
04-02-2013,AIZWAL,Potato,30
04-02-2013,DIMAPUR,Potato,15
04-02-2013,AGARTALA,Potato,14
04-02-2013,VIJAYWADA,Potato,18
04-02-2013,BENGALURU,Potato,22
04-02-2013,DHARWAD,Potato,21
04-02-2013,T.PURAM,Potato,27
04-02-2013,ERNAKULAM,Potato,25
04-02-2013,KOZHIKODE,Potato,24
04-02-2013,PUDUCHERRY,Potato,20
04-02-2013,CHENNAI,Potato,18
04-02-2013,DINDIGUL,Potato,NA
04-02-2013,THIRUCHIRAPALLI,Potato,19
04-02-2013,HYDERABAD,Potato,18
05-02-2013,CHANDIGARH,Potato,13
05-02-2013,DELHI,Potato,12
05-02-2013,HISAR,Potato,9
05-02-2013,KARNAL,Potato,10
05-02-2013,SHIMLA,Potato,10
05-02-2013,MANDI,Potato,8
05-02-2013,SRINAGAR,Potato,NA
05-02-2013,JAMMU,Potato,14
05-02-2013,AMRITSAR,Potato,10
05-02-2013,LUDHIANA,Potato,10
05-02-2013,BATHINDA,Potato,11
05-02-2013,LUCKNOW,Potato,10
05-02-2013,KANPUR,Potato,8
05-02-2013,VARANASI,Potato,10
05-02-2013,AGRA,Potato,8
05-02-2013,DEHRADUN,Potato,NA
05-02-2013,RAIPUR,Potato,16
05-02-2013,PANAJI,Potato,NA
05-02-2013,AHMEDABAD,Potato,18
05-02-2013,RAJKOT,Potato,10
05-02-2013,BHOPAL,Potato,15
05-02-2013,INDORE,Potato,15
05-02-2013,GWALIOR,Potato,20
05-02-2013,JABALPUR,Potato,15
05-02-2013,MUMBAI,Potato,18
05-02-2013,NAGPUR,Potato,20
05-02-2013,JAIPUR,Potato,10
05-02-2013,JODHPUR,Potato,NA
05-02-2013,KOTA,Potato,NA
05-02-2013,PATNA,Potato,13
05-02-2013,BHAGALPUR,Potato,6
05-02-2013,RANCHI,Potato,NA
05-02-2013,BHUBANESHWAR,Potato,10
05-02-2013,CUTTACK,Potato,10
05-02-2013,SAMBALPUR,Potato,10
05-02-2013,KOLKATA,Potato,9
05-02-2013,SILIGURI,Potato,8
05-02-2013,PORT BLAIR,Potato,22
05-02-2013,ITANAGAR,Potato,12
05-02-2013,GUWAHATI,Potato,10
05-02-2013,SHILLONG,Potato,18
05-02-2013,AIZWAL,Potato,30
05-02-2013,DIMAPUR,Potato,15
05-02-2013,AGARTALA,Potato,NA
05-02-2013,VIJAYWADA,Potato,18
05-02-2013,BENGALURU,Potato,22
05-02-2013,DHARWAD,Potato,21
05-02-2013,T.PURAM,Potato,27
05-02-2013,ERNAKULAM,Potato,25
05-02-2013,KOZHIKODE,Potato,24
05-02-2013,PUDUCHERRY,Potato,20
05-02-2013,CHENNAI,Potato,18
05-02-2013,DINDIGUL,Potato,NA
05-02-2013,THIRUCHIRAPALLI,Potato,18
05-02-2013,HYDERABAD,Potato,18
06-02-2013,CHANDIGARH,Potato,13
06-02-2013,DELHI,Potato,12
06-02-2013,HISAR,Potato,9
06-02-2013,KARNAL,Potato,10
06-02-2013,SHIMLA,Potato,10
06-02-2013,MANDI,Potato,8
06-02-2013,SRINAGAR,Potato,NA
06-02-2013,JAMMU,Potato,15
06-02-2013,AMRITSAR,Potato,10
06-02-2013,LUDHIANA,Potato,10
06-02-2013,BATHINDA,Potato,13
06-02-2013,LUCKNOW,Potato,10
06-02-2013,KANPUR,Potato,8
06-02-2013,VARANASI,Potato,10
06-02-2013,AGRA,Potato,8
06-02-2013,DEHRADUN,Potato,11
06-02-2013,RAIPUR,Potato,16
06-02-2013,PANAJI,Potato,NA
06-02-2013,AHMEDABAD,Potato,18
06-02-2013,RAJKOT,Potato,10
06-02-2013,BHOPAL,Potato,15
06-02-2013,INDORE,Potato,15
06-02-2013,GWALIOR,Potato,20
06-02-2013,JABALPUR,Potato,NA
06-02-2013,MUMBAI,Potato,19
06-02-2013,NAGPUR,Potato,20
06-02-2013,JAIPUR,Potato,10
06-02-2013,JODHPUR,Potato,NA
06-02-2013,KOTA,Potato,10
06-02-2013,PATNA,Potato,13
06-02-2013,BHAGALPUR,Potato,8
06-02-2013,RANCHI,Potato,10
06-02-2013,BHUBANESHWAR,Potato,10
06-02-2013,CUTTACK,Potato,10
